Непосредственно Каха,Комедия,Драма,Чёрная комедия,Новинки (2020–2025),7.3
Дневники няни,Комедия,Мелодрама,Романтическая,Современное кино (2000–2020),6.4
Невероятные приключения итальянцев в России,Комедия,Приключения,Абсурд/Сюр,Классика (до 2000 года),7.6
Грязная кампания за честные выборы,Комедия,Криминал,Пародия/Мемы,Новинки (2020–2025),6.1
Адаптация,Комедия,Драма,Чёрная комедия,Современное кино (2000–2020),7.8
Эйс Вентура 2: Когда зовет природа,Комедия,Приключения,Абсурд/Сюр,Классика (до 2000 года),6.9
Налево от лифта,Комедия,Мелодрама,Романтическая,Новинки (2020–2025),6.1
Их первая ночь,Комедия,Мелодрама,Романтическая,Новинки (2020–2025),6.3
Би Муви: Медовый заговор,Комедия,Семейный,Абсурд/Сюр,Современное кино (2000–2020),6.9
Мужчины в большом городе 2,Комедия,Мелодрама,Романтическая,Современное кино (2000–2020),6.7
День святого Валентина,Комедия,Мелодрама,Романтическая,Современное кино (2000–2020),6.0
Фартовый,Комедия,Приключения,Абсурд/Сюр,Новинки (2020–2025),6.3
День получки,Комедия,Криминал,Чёрная комедия,Современное кино (2000–2020),6.6
Глухарь в кино,Комедия,Криминал,Абсурд/Сюр,Современное кино (2000–2020),6.0
Наследница по прямой,Комедия,Семейный,Семейная,Новинки (2020–2025),6.3
Мой сводный брат Франкенштейн,Комедия,Ужасы,Пародия/Мемы,Новинки (2020–2025),6.1
Влюбленные одиночки,Комедия,Мелодрама,Романтическая,Новинки (2020–2025),6.4
Без ансамбля,Комедия,Мелодрама,Романтическая,Новинки (2020–2025),6.4
(Не)идеальный мужчина,Комедия,Фантастика,Романтическая,Новинки (2020–2025),6.8
30 свиданий,Комедия,Мелодрама,Романтическая,Новинки (2020–2025),6.3
Все наоборот,Комедия,Семейный,Семейная,Новинки (2020–2025),6.7
Удушье,Комедия,Драма,Чёрная комедия,Современное кино (2000–2020),6.8
Управление гневом,Комедия,Мелодрама,Абсурд/Сюр,Современное кино (2000–2020),6.8
Дружить по-русски!,Комедия,Семейный,Семейная,Новинки (2020–2025),6.4
